"vote_choice","respondent_id","approve_EU","NHS_improved","income","female","age","wt_combined_main","party_id","taxspend","vote"
1,1710,3,2,14,0,33,1.36367905139923,3,2,FALSE
4,1713,2,3,8,0,52,1.25738096237183,3,0,FALSE
4,1715,1,2,4,0,41,0.628691017627716,3,5,FALSE
1,1717,3,2,13,0,74,1.0246410369873,3,4,FALSE
1,1721,4,4,10,1,77,1.57196497917175,3,1,FALSE
1,1736,3,3,6,0,45,0.528290987014771,3,2,FALSE
2,1741,4,2,12,0,43,1.05658102035522,3,1,FALSE
1,1742,3,3,9,0,71,0.430503994226456,3,3,FALSE
4,1744,2,2,4,1,81,0.660462975502014,3,1,FALSE
1,1748,2,3,12,0,49,1.88607096672058,3,0,FALSE
3,1752,2,3,7,0,41,1.25738096237183,3,1,TRUE
1,1753,4,3,7,1,42,1.05476999282837,3,0,FALSE
1,1757,2,2,10,1,54,1.05476999282837,3,1,FALSE
1,1762,3,3,7,1,52,0.996798992156982,3,2,FALSE
2,1763,3,3,14,0,64,0.968325018882751,3,0,FALSE
1,1764,5,2,7,0,67,1.45248699188232,3,3,FALSE
4,1766,1,4,4,0,86,0.556783974170685,3,0,FALSE
2,1770,5,1,15,0,43,1.18827402591705,3,6,FALSE
4,1774,1,1,3,1,57,0.485076010227203,3,5,FALSE
4,1783,2,3,14,0,56,0.546099007129669,3,0,FALSE
1,1784,3,3,14,1,47,0.562156975269318,3,0,FALSE
4,1786,1,3,6,0,85,0.628010988235474,3,5,FALSE
2,1790,5,3,14,1,23,0.637992978096008,3,0,FALSE
4,1793,1,2,4,1,63,0.448323011398315,3,1,FALSE
1,1795,4,4,4,0,65,0.447477996349335,3,0,FALSE
1,1797,2,3,2,0,62,0.447477996349335,3,2,FALSE
1,1799,4,3,6,1,90,0.686504006385803,3,1,FALSE
4,1801,1,2,7,0,54,0.549120008945465,3,1,FALSE
1,1810,4,3,5,0,53,1.09824001789093,3,0,FALSE
1,1818,5,3,10,0,29,1.36367905139923,3,2,FALSE
4,1826,4,3,14,1,48,1.05476999282837,3,2,FALSE
2,1831,5,3,10,1,52,0.460635989904404,3,0,FALSE
1,1832,4,2,4,0,62,0.447477996349335,3,0,FALSE
3,1834,2,3,7,1,68,0.448323011398315,3,2,TRUE
2,1845,3,2,6,0,41,1.09824001789093,3,0,FALSE
2,1847,5,2,9,1,51,0.460635989904404,3,3,FALSE
2,1850,5,1,10,0,43,1.09824001789093,3,3,FALSE
3,1851,4,2,13,0,42,0.549120008945465,3,4,TRUE
2,1852,4,1,14,1,31,1.31203198432922,3,5,FALSE
2,1854,5,3,13,1,59,0.89664500951767,3,7,FALSE
2,1855,5,2,14,0,47,0.549120008945465,3,1,FALSE
3,1861,4,4,4,0,78,1.02919495105743,3,0,TRUE
2,1869,5,2,4,1,64,0.448323011398315,3,4,FALSE
2,1871,4,2,14,0,37,0.549120008945465,3,2,FALSE
4,1874,2,3,5,0,74,0.512319982051849,3,4,FALSE
2,1875,2,3,5,0,69,0.512319982051849,3,4,FALSE
1,1882,3,3,12,0,49,1.64735901355743,3,0,FALSE
1,1883,2,2,12,1,52,1.38190805912018,3,5,FALSE
1,1885,4,1,5,0,67,0.968325018882751,3,2,FALSE
1,1886,1,5,4,1,73,0.485076010227203,3,2,FALSE
1,1888,2,3,13,1,48,0.996798992156982,3,3,FALSE
1,1889,1,3,6,1,76,1.48556804656982,3,5,FALSE
1,1890,5,4,12,0,36,1.18827402591705,3,2,FALSE
1,1896,5,2,11,0,67,0.968325018882751,3,2,FALSE
1,1897,4,2,12,0,62,0.968325018882751,3,0,FALSE
1,1907,4,3,11,0,41,1.34028398990631,3,2,FALSE
1,1909,4,3,13,0,42,1.34028398990631,3,1,FALSE
1,1913,3,3,4,1,78,0.837804973125458,3,0,FALSE
1,1917,2,3,13,1,42,1.12431502342224,3,1,FALSE
4,1918,2,3,6,0,64,0.546099007129669,3,3,FALSE
3,1926,4,2,5,1,67,1.0942599773407,3,1,TRUE
1,1928,3,2,11,1,34,1.60119497776031,3,2,FALSE
1,1929,4,2,15,0,54,1.34028398990631,3,1,FALSE
1,1930,5,4,15,1,52,1.6864709854126,3,1,FALSE
1,1932,4,3,14,1,40,1.12431502342224,3,3,FALSE
1,1938,3,2,7,1,76,1.42143797874451,3,1,FALSE
4,1940,1,2,8,0,42,1.13697803020477,3,7,FALSE
3,1947,3,2,4,1,66,0.928272008895874,3,4,TRUE
4,1948,2,1,7,0,65,1.85304594039917,3,3,FALSE
3,1949,4,1,4,1,65,0.928272008895874,3,5,TRUE
1,1950,2,3,7,0,65,0.926523983478546,3,2,FALSE
4,1952,2,1,8,0,48,0.568489015102386,3,3,FALSE
4,1954,4,2,9,0,57,0.415214002132416,3,1,FALSE
2,1955,4,3,10,1,24,0.970166027545929,3,7,FALSE
4,1971,3,1,4,0,51,1.74403405189514,3,3,FALSE
1,1977,4,1,14,1,52,1.32948899269104,3,1,FALSE
1,1978,2,3,5,1,44,0.886327028274536,3,4,FALSE
2,1979,2,2,12,0,48,1.05658102035522,3,3,FALSE
2,1980,2,1,10,1,30,1.26226401329041,3,3,FALSE
1,1981,4,3,15,0,48,2.6414520740509,3,6,FALSE
1,1983,2,4,7,0,61,1.09219801425934,3,1,FALSE
1,1984,2,2,10,1,42,1.6864709854126,3,6,FALSE
2,1997,4,1,4,1,50,0.527384996414185,3,0,FALSE
1,1998,2,4,3,0,79,0.589165985584259,3,4,FALSE
1,1999,1,2,6,1,54,1.05476999282837,3,2,FALSE
2,2000,4,4,3,0,68,0.512319982051849,3,2,FALSE
1,2001,5,3,4,0,62,0.512319982051849,3,1,FALSE
1,2004,4,2,13,0,22,2.53516507148743,3,1,FALSE
1,2005,3,3,3,1,76,0.785982012748718,3,1,FALSE
4,2006,1,1,13,0,50,1.25738096237183,3,1,FALSE
2,2007,5,1,11,1,46,1.58215498924255,3,5,FALSE
1,2008,1,1,3,1,64,0.513287007808685,3,0,FALSE
1,2009,4,1,13,0,61,1.0246410369873,3,2,FALSE
1,2013,4,2,15,0,61,1.09219801425934,3,5,FALSE
1,2014,3,3,7,0,60,0.546099007129669,3,2,FALSE
2,2015,4,1,14,1,40,1.12431502342224,3,0,FALSE
1,2017,3,3,10,1,52,1.12431502342224,3,1,FALSE
2,2021,3,2,1,1,57,0.513287007808685,3,1,FALSE
1,2026,5,2,3,0,45,0.628691017627716,3,1,FALSE
1,2035,4,3,6,0,69,0.83042699098587,3,4,FALSE
1,2036,3,2,13,1,47,0.854846000671387,3,2,FALSE
2,2040,3,2,1,1,26,0.800597012042999,3,2,FALSE
1,2042,4,2,12,1,47,0.562156975269318,3,1,FALSE
3,2047,5,4,15,0,41,1.34028398990631,3,2,TRUE
3,2048,5,3,13,1,37,1.12431502342224,3,3,TRUE
1,2049,4,3,3,1,78,0.837804973125458,3,1,FALSE
1,2052,4,4,4,1,65,0.928272008895874,3,0,FALSE
1,2055,3,3,13,0,37,0.568489015102386,3,3,FALSE
2,2063,4,1,6,1,77,0.637004971504211,3,3,FALSE
1,2067,3,3,13,1,78,1.27400994300842,3,1,FALSE
2,2070,3,3,3,1,21,1.45524895191193,3,0,FALSE
2,2074,5,1,5,1,27,1.21743094921112,3,0,FALSE
2,2075,4,2,7,1,37,0.854846000671387,3,4,FALSE
2,2076,5,3,4,1,75,0.637004971504211,3,3,FALSE
2,2077,1,1,6,1,70,0.415996998548508,3,1,FALSE
3,2089,4,3,11,0,67,0.463261991739273,3,0,TRUE
1,2090,3,3,7,0,65,0.463261991739273,3,4,FALSE
1,2092,4,2,14,0,34,1.23309695720673,3,1,FALSE
2,2093,4,2,7,0,23,1.52827000617981,3,1,FALSE
1,2098,4,3,11,0,60,0.861009001731873,3,0,FALSE
1,2100,3,4,9,1,72,0.862632989883423,3,1,FALSE
1,2102,1,4,4,0,72,0.861009001731873,3,0,FALSE
1,2103,1,2,4,0,84,0.49507799744606,3,6,FALSE
1,2113,2,3,7,0,53,0.528290987014771,3,6,FALSE
1,2114,1,2,5,0,85,0.990154981613159,3,1,FALSE
2,2116,5,2,14,0,46,1.05658102035522,3,1,FALSE
2,2119,2,1,3,1,28,0.608714997768402,3,2,FALSE
2,2121,4,1,6,0,64,0.415214002132416,3,5,FALSE
4,2122,1,2,5,0,60,0.83042699098587,3,0,FALSE
1,2123,3,1,12,1,67,0.831993997097015,3,1,FALSE
1,2124,2,3,5,1,78,0.637004971504211,3,2,FALSE
1,2125,3,5,7,0,70,0.83042699098587,3,2,FALSE
4,2131,1,3,4,0,72,1.09219801425934,3,10,FALSE
2,2133,4,1,3,1,75,1.6756089925766,3,7,FALSE
1,2138,2,3,12,0,40,1.01905298233032,3,2,FALSE
2,2141,5,3,14,1,65,0.831993997097015,3,6,FALSE
2,2142,5,2,15,0,52,1.52857899665833,3,3,FALSE
2,2151,4,1,8,0,43,1.05658102035522,3,4,FALSE
1,2152,2,3,3,0,74,0.430503994226456,3,3,FALSE
1,2153,2,3,6,1,68,0.431317001581192,3,1,FALSE
2,2156,4,3,1,0,43,1.45386600494385,3,1,FALSE
2,2157,5,3,12,0,46,0.726933002471924,3,2,FALSE
1,2158,4,4,14,1,35,1.21959400177002,3,0,FALSE
3,2159,4,3,13,1,32,1.73688805103302,3,1,TRUE
2,2160,5,1,11,1,27,1.73688805103302,3,4,FALSE
2,2164,4,2,14,1,50,1.21959400177002,3,3,FALSE
2,2166,1,3,15,0,35,1.45386600494385,3,0,FALSE
4,2167,1,3,9,0,58,1.18475604057312,3,1,FALSE
2,2180,4,2,9,1,47,0.854846000671387,3,2,FALSE
1,2184,4,2,10,1,56,1.0942599773407,3,1,FALSE
1,2188,4,2,12,1,54,1.6864709854126,3,1,FALSE
2,2190,2,2,8,1,49,0.562156975269318,3,2,FALSE
1,2191,3,3,4,0,89,1.25602197647095,3,3,FALSE
3,2208,4,3,13,0,45,1.25738096237183,3,3,TRUE
1,2210,5,4,15,0,22,3.38021993637085,3,1,FALSE
1,2218,3,3,13,0,39,1.45386600494385,3,1,FALSE
1,2223,5,2,9,0,59,1.18475604057312,3,1,FALSE
1,2232,1,4,3,1,69,0.431317001581192,3,3,FALSE
1,2234,2,3,5,0,67,0.861009001731873,3,5,FALSE
4,2237,1,2,4,0,76,0.990154981613159,3,4,FALSE
1,2240,2,3,3,1,74,0.431317001581192,3,1,FALSE
3,2244,4,3,5,0,26,0.572951972484589,3,1,TRUE
2,2245,3,3,7,0,47,1.05658102035522,3,2,FALSE
1,2246,3,4,12,1,60,1.29394900798798,3,5,FALSE
3,2248,4,2,11,1,59,0.928272008895874,3,0,TRUE
4,2249,2,3,15,0,54,1.13697803020477,3,3,FALSE
1,2250,3,1,8,1,45,0.476884007453918,3,1,FALSE
4,2251,1,1,9,0,33,0.616548001766205,3,2,FALSE
1,2254,2,4,3,1,69,0.928272008895874,3,1,FALSE
3,2257,4,3,13,0,41,1.13697803020477,3,4,TRUE
2,2271,4,1,8,1,69,0.89664500951767,3,2,FALSE
1,2274,3,3,9,1,50,0.921272993087769,3,1,FALSE
2,2277,5,3,8,0,45,2.01042509078979,3,0,FALSE
4,2278,5,3,13,0,41,1.34028398990631,3,4,FALSE
4,2279,1,1,13,1,49,1.6864709854126,3,1,FALSE
2,2281,4,4,8,1,36,0.562156975269318,3,0,FALSE
1,2282,3,3,14,0,46,1.34028398990631,3,3,FALSE
2,2283,1,2,7,1,27,1.60119497776031,3,3,FALSE
1,2287,5,2,13,0,32,1.23309695720673,3,1,FALSE
2,2290,4,2,13,0,39,1.13697803020477,3,2,FALSE
2,2293,4,1,5,1,35,0.476884007453918,3,2,FALSE
1,2295,4,4,9,0,71,1.18475604057312,3,3,FALSE
2,2296,4,2,4,0,29,0.788388013839722,3,0,FALSE
3,2299,5,3,7,1,40,0.60979700088501,3,1,TRUE
3,2303,2,1,3,1,60,0.464136004447937,3,1,TRUE
1,2304,2,1,13,1,70,0.928272008895874,3,6,FALSE
1,2305,3,4,5,0,18,2.29240393638611,3,0,FALSE
1,2306,1,1,9,0,44,1.13697803020477,3,2,FALSE
2,2307,2,2,7,1,55,1.39240801334381,3,1,FALSE
1,2310,1,3,7,1,49,0.953768014907837,3,0,FALSE
4,2312,1,1,4,1,45,0.476884007453918,3,2,FALSE
3,2314,4,2,8,0,54,1.13697803020477,3,3,TRUE
1,2319,4,3,3,1,43,0.953768014907837,3,3,FALSE
2,2322,4,2,12,1,54,1.43065202236176,3,5,FALSE
2,2327,5,2,6,0,36,0.628691017627716,3,2,FALSE
4,2328,2,1,6,1,57,1.02657401561737,3,0,FALSE
1,2330,5,2,7,0,68,2.56160092353821,3,3,FALSE
1,2345,3,2,7,0,67,1.0246410369873,3,4,FALSE
1,2347,4,3,15,1,36,1.05476999282837,3,1,FALSE
1,2348,2,4,9,0,60,0.512319982051849,3,3,FALSE
1,2349,3,2,8,1,34,1.50215303897858,3,3,FALSE
1,2350,2,2,7,1,57,1.02657401561737,3,0,FALSE
2,2355,4,1,10,0,56,0.415214002132416,3,3,FALSE
2,2358,2,2,1,0,51,1.01905298233032,3,2,FALSE
2,2360,4,2,10,0,58,0.83042699098587,3,4,FALSE
1,2362,2,2,3,0,63,1.66085398197174,3,3,FALSE
1,2364,3,3,6,0,70,0.968325018882751,3,3,FALSE
4,2371,2,2,6,1,62,0.970152974128723,3,5,FALSE
4,2377,3,1,7,0,52,0.670141994953156,3,3,FALSE
1,2378,2,1,7,1,26,1.60119497776031,3,4,FALSE
2,2380,2,2,6,1,68,1.0942599773407,3,5,FALSE
1,2381,1,1,4,1,72,0.547129988670349,3,4,FALSE
1,2382,1,2,12,1,22,1.91397798061371,3,3,FALSE
1,2383,4,4,15,0,50,0.670141994953156,3,5,FALSE
1,2390,4,4,14,0,46,1.05658102035522,3,2,FALSE
1,2396,2,1,7,0,63,0.926523983478546,3,1,FALSE
4,2399,1,1,3,0,59,0.463261991739273,3,3,FALSE
1,2401,4,2,12,1,27,1.35831105709076,3,2,FALSE
1,2413,1,3,11,0,65,1.24564003944397,3,1,FALSE
1,2414,2,1,7,1,78,1.27400994300842,3,2,FALSE
2,2415,5,1,12,0,56,1.24564003944397,3,2,FALSE
2,2422,3,2,13,1,44,1.32948899269104,3,1,FALSE
1,2424,3,2,11,1,45,0.886327028274536,3,1,FALSE
1,2425,2,4,7,1,79,1.32092702388763,3,6,FALSE
3,2426,4,4,7,0,71,0.861009001731873,3,0,TRUE
3,2432,4,2,7,0,61,0.83042699098587,3,2,TRUE
3,2441,4,3,8,0,70,1.85304594039917,3,1,TRUE
1,2444,5,1,13,1,62,0.928272008895874,3,2,FALSE
4,2447,2,3,4,0,75,1.0654970407486,3,0,FALSE
1,2448,4,3,13,0,51,1.13697803020477,3,3,FALSE
1,2449,4,4,7,1,76,1.42143797874451,3,2,FALSE
2,2451,3,2,6,1,48,0.427423000335693,3,5,FALSE
4,2458,2,2,9,0,46,1.52857899665833,3,2,FALSE
4,2463,4,3,11,1,24,2.07617807388306,3,0,FALSE
2,2464,4,3,4,1,45,0.60979700088501,3,2,FALSE
2,2465,4,4,6,0,62,0.59237802028656,3,2,FALSE
1,2467,4,1,15,1,47,1.21959400177002,3,3,FALSE
1,2468,4,3,10,1,37,0.60979700088501,3,1,FALSE
3,2469,3,1,13,0,34,1.57677495479584,3,1,TRUE
1,2473,4,3,13,0,32,1.36367905139923,3,3,FALSE
1,2474,1,3,7,0,45,0.628691017627716,3,4,FALSE
1,2477,4,3,9,1,18,2.39411997795105,3,3,FALSE
1,2479,2,2,9,1,34,0.751076996326447,3,4,FALSE
4,2481,1,1,7,1,77,0.785982012748718,3,1,FALSE
3,2485,4,3,5,0,65,0.512319982051849,3,0,TRUE
3,2488,4,1,15,1,46,1.05476999282837,3,2,TRUE
1,2490,4,3,5,0,74,1.0246410369873,3,1,FALSE
1,2494,2,4,14,1,62,0.513287007808685,3,0,FALSE
3,2495,5,2,5,0,54,1.25738096237183,3,3,TRUE
4,2496,1,3,9,1,59,1.02657401561737,3,1,FALSE
4,2497,1,2,10,1,64,1.02657401561737,3,1,FALSE
3,2503,1,2,7,1,56,2.05314803123474,3,0,TRUE
2,2505,5,1,6,0,62,0.83042699098587,3,1,FALSE
1,2507,2,3,5,0,75,0.477492988109589,3,1,FALSE
2,2509,3,1,11,0,35,1.01905298233032,3,4,FALSE
3,2510,5,1,9,1,41,0.854846000671387,3,2,TRUE
1,2515,3,3,15,0,39,1.25738096237183,3,2,FALSE
4,2517,1,2,4,0,69,0.512319982051849,3,3,FALSE
1,2519,4,3,5,1,61,0.513287007808685,3,1,FALSE
2,2521,3,4,6,1,24,1.45524895191193,3,0,FALSE
2,2523,3,3,11,1,24,0.970166027545929,3,4,FALSE
1,2524,3,2,10,1,31,1.21743094921112,3,1,FALSE
1,2530,4,3,12,1,50,1.77265298366547,3,1,FALSE
2,2531,4,1,14,0,52,1.58487105369568,3,2,FALSE
2,2539,4,1,12,0,79,0.990154981613159,3,4,FALSE
1,2540,2,5,4,0,78,0.49507799744606,3,0,FALSE
3,2543,2,3,11,0,62,0.447477996349335,3,1,TRUE
2,2546,2,1,4,0,66,0.447477996349335,3,3,FALSE
1,2548,4,3,7,0,55,0.447477996349335,3,0,FALSE
1,2549,3,4,7,1,52,0.460635989904404,3,1,FALSE
2,2550,5,3,5,0,84,0.514596998691559,3,1,FALSE
1,2551,4,4,4,0,73,0.447477996349335,3,1,FALSE
1,2552,2,1,15,0,42,1.09824001789093,3,3,FALSE
1,2555,3,2,15,0,43,1.09824001789093,3,3,FALSE
1,2560,5,4,15,1,52,0.921272993087769,3,1,FALSE
2,2565,4,3,15,1,47,2.30399298667908,3,1,FALSE
2,2578,4,3,4,0,78,1.28694701194763,3,4,FALSE
2,2582,2,3,10,0,55,1.11908996105194,3,0,FALSE
1,2585,2,3,5,0,71,1.11908996105194,3,3,FALSE
1,2586,3,2,11,0,43,1.37328398227692,3,2,FALSE
3,2587,4,2,15,0,63,1.11908996105194,3,0,TRUE
3,2589,4,2,2,1,37,0.57599800825119,3,2,TRUE
1,2593,4,3,6,0,56,0.55954498052597,3,0,FALSE
1,2594,4,4,7,1,87,0.85843300819397,3,2,FALSE
1,2595,3,3,6,1,70,0.560600996017456,3,4,FALSE
1,2603,5,3,7,1,82,1.71686494350433,3,3,FALSE
1,2614,1,3,7,0,73,1.11908996105194,3,0,FALSE
1,2621,2,2,9,0,82,0.643473982810974,3,2,FALSE
2,2682,4,3,5,0,67,1.11908996105194,3,2,FALSE
2,2696,4,2,2,0,65,1.11908996105194,3,5,FALSE
3,2732,4,2,11,0,44,0.686641991138458,3,2,TRUE
4,2743,4,1,12,0,65,0.427762985229492,3,7,FALSE
2,2744,1,3,7,0,57,0.855525016784668,3,1,FALSE
1,2748,3,1,6,1,67,0.857140004634857,3,1,FALSE
2,2749,2,1,12,1,54,1.32102298736572,3,0,FALSE
1,2758,2,2,15,1,63,0.428570002317429,3,7,FALSE
1,2762,4,3,9,0,51,1.04985296726227,3,5,FALSE
1,2763,3,3,3,0,21,0.70558100938797,3,3,FALSE
2,2764,4,3,2,0,24,1.41116094589233,3,1,FALSE
2,2765,5,4,4,0,67,0.427762985229492,3,0,FALSE
3,2766,5,2,12,1,22,1.99897503852844,3,0,TRUE
2,2767,1,4,8,1,54,0.880681991577148,3,4,FALSE
2,2773,2,2,5,1,54,0.880681991577148,3,0,FALSE
2,2776,3,4,12,1,37,0.880681991577148,3,1,FALSE
1,2778,4,3,8,0,68,0.855525016784668,3,2,FALSE
3,2780,4,2,15,0,44,1.04985296726227,3,4,TRUE
4,2786,1,1,3,1,71,0.428570002317429,3,5,FALSE
2,2789,4,3,6,0,64,0.855525016784668,3,3,FALSE
4,2794,1,1,9,1,38,0.880681991577148,3,2,FALSE
2,2796,2,1,5,0,72,0.855525016784668,3,7,FALSE
2,2797,2,1,3,1,71,0.857140004634857,3,9,FALSE
4,2800,1,1,15,0,58,1.71105003356934,3,2,FALSE
2,2801,3,2,11,1,39,0.880681991577148,3,2,FALSE
1,2803,4,2,15,0,46,1.04985296726227,3,1,FALSE
1,2805,4,1,8,0,48,1.04985296726227,3,2,FALSE
1,2806,2,3,14,1,46,1.32102298736572,3,1,FALSE
2,2808,5,2,5,0,56,0.427762985229492,3,0,FALSE
2,2812,5,3,6,0,70,0.855525016784668,3,2,FALSE
4,2814,2,1,3,0,67,0.855525016784668,3,1,FALSE
1,2822,1,3,5,0,83,0.983850002288818,3,5,FALSE
2,2825,3,2,8,1,54,0.440340995788574,3,0,FALSE
1,2832,1,1,1,1,76,0.656256973743439,3,0,FALSE
2,2834,2,1,9,1,56,0.428570002317429,3,1,FALSE
4,2850,2,3,5,0,49,1.04985296726227,3,6,FALSE
4,2856,2,1,5,0,48,1.04985296726227,3,3,FALSE
1,2862,4,1,4,0,30,0.569302976131439,3,1,FALSE
1,2870,2,3,4,0,65,0.427762985229492,3,1,FALSE
3,2871,5,4,7,0,52,1.04985296726227,3,1,TRUE
1,2877,3,2,4,0,55,0.855525016784668,3,2,FALSE
2,2882,4,2,8,0,80,0.491925001144409,3,0,FALSE
1,2883,3,1,13,0,64,0.855525016784668,3,3,FALSE
2,2884,4,1,14,1,39,0.440340995788574,3,1,FALSE
2,2888,2,3,4,1,88,0.656256973743439,3,2,FALSE
2,2894,5,2,15,0,46,1.04985296726227,3,2,FALSE
1,2,3,3,9,0,56,1.29151201248169,4,5,FALSE
2,6,2,3,10,0,60,0.430503994226456,4,0,FALSE
1,13,4,3,13,0,71,0.83042699098587,4,2,FALSE
1,15,5,4,15,0,42,1.01905298233032,4,2,FALSE
2,16,5,3,15,1,45,0.854846000671387,4,1,FALSE
1,20,4,4,15,0,32,1.36367905139923,4,1,FALSE
1,21,4,3,15,0,61,1.53696000576019,4,3,FALSE
2,22,4,1,11,1,53,1.05476999282837,4,7,FALSE
2,23,5,3,12,0,43,1.25738096237183,4,8,FALSE
2,26,2,2,7,0,45,0.594137012958527,4,3,FALSE
2,27,4,2,11,0,49,1.18827402591705,4,1,FALSE
4,37,3,1,12,0,42,0.628691017627716,4,2,TRUE
1,40,2,2,12,1,52,1.58215498924255,4,0,FALSE
1,41,4,2,12,1,61,1.02657401561737,4,0,FALSE
1,43,2,3,11,1,57,1.02657401561737,4,3,FALSE
1,45,2,3,15,1,50,2.63692498207092,4,5,FALSE
1,46,4,3,13,0,39,1.25738096237183,4,2,FALSE
1,47,1,1,4,1,78,0.785982012748718,4,5,FALSE
1,54,4,2,13,0,35,0.628691017627716,4,0,FALSE
1,56,1,3,4,0,72,1.0246410369873,4,2,FALSE
1,58,5,4,11,0,59,0.512319982051849,4,0,FALSE
2,61,3,3,12,1,35,0.527384996414185,4,0,FALSE
2,64,4,1,5,0,72,0.894955992698669,4,2,FALSE
4,71,1,1,5,0,31,1.19108402729034,4,2,TRUE
2,77,2,3,8,1,65,0.485076010227203,4,3,FALSE
2,79,3,1,4,0,56,0.968325018882751,4,1,FALSE
2,81,4,2,4,1,56,0.485076010227203,4,4,FALSE
2,90,4,1,12,0,45,1.13697803020477,4,7,FALSE
2,91,4,2,6,1,45,0.953768014907837,4,8,FALSE
3,94,5,2,12,0,49,1.70546495914459,4,8,FALSE
3,96,3,1,8,1,47,0.476884007453918,4,4,FALSE
2,100,4,2,7,0,40,1.34028398990631,4,4,FALSE
4,106,1,1,2,1,60,0.593496024608612,4,3,TRUE
1,110,2,4,9,0,64,0.947476983070374,4,1,FALSE
3,117,2,1,11,0,69,0.473738014698029,4,5,FALSE
1,118,5,1,1,0,70,0.947476983070374,4,4,FALSE
4,119,1,1,14,0,23,1.5628319978714,4,1,TRUE
1,122,1,3,9,0,35,1.09824001789093,4,0,FALSE
2,130,1,2,6,0,48,1.09824001789093,4,6,FALSE
2,131,4,2,5,1,56,0.448323011398315,4,0,FALSE
1,141,4,4,5,1,53,1.82939100265503,4,3,FALSE
1,142,4,2,10,0,48,0.726933002471924,4,0,FALSE
1,143,4,1,7,0,79,1.36246395111084,4,1,FALSE
2,146,3,1,7,1,56,0.415996998548508,4,3,FALSE
1,152,3,3,4,1,27,0.608714997768402,4,5,FALSE
2,155,2,3,8,1,46,0.854846000671387,4,2,FALSE
2,158,2,3,4,1,72,0.415996998548508,4,1,FALSE
2,160,1,1,3,0,65,0.430503994226456,4,2,FALSE
2,170,1,2,10,0,50,1.05658102035522,4,1,FALSE
1,173,4,2,7,0,72,0.430503994226456,4,3,FALSE
4,174,1,3,4,0,65,0.861009001731873,4,0,TRUE
2,177,4,4,9,0,55,1.72201597690582,4,0,FALSE
2,182,2,3,13,0,35,1.05658102035522,4,3,FALSE
2,184,5,1,9,1,38,0.886327028274536,4,4,FALSE
2,189,2,1,4,0,48,1.58487105369568,4,10,FALSE
2,194,4,1,4,0,70,0.861009001731873,4,5,FALSE
1,198,2,3,5,0,70,0.861009001731873,4,0,FALSE
2,200,4,1,9,0,55,0.430503994226456,4,5,FALSE
3,201,1,2,14,1,43,1.32948899269104,4,1,FALSE
2,202,2,4,12,1,42,0.443163007497787,4,0,FALSE
2,208,2,3,7,0,38,1.05658102035522,4,7,FALSE
2,209,4,1,4,0,44,1.58487105369568,4,5,FALSE
2,210,5,1,2,0,59,0.430503994226456,4,8,FALSE
1,214,4,2,10,0,40,1.05658102035522,4,3,FALSE
2,215,5,2,7,0,64,0.430503994226456,4,4,FALSE
1,216,3,3,14,0,44,1.05658102035522,4,1,FALSE
1,219,4,3,12,1,34,1.26226401329041,4,0,FALSE
2,227,3,2,8,0,28,0.572951972484589,4,2,FALSE
4,228,1,3,6,0,46,1.58487105369568,4,1,TRUE
2,230,4,3,11,1,49,1.32948899269104,4,0,FALSE
1,232,4,2,11,1,42,0.886327028274536,4,4,FALSE
3,234,2,2,10,0,27,1.14590394496918,4,2,FALSE
3,235,3,2,10,1,52,1.32948899269104,4,3,FALSE
1,236,5,1,4,0,68,0.430503994226456,4,10,FALSE
2,240,2,1,5,0,72,0.473738014698029,4,3,FALSE
1,244,2,1,6,1,53,1.95067501068115,4,0,FALSE
1,248,3,2,5,1,43,0.854846000671387,4,0,FALSE
2,250,3,3,3,1,32,1.21743094921112,4,4,FALSE
2,251,3,3,6,0,26,0.552601993083954,4,6,FALSE
2,253,4,2,3,1,21,0.485083013772964,4,2,FALSE
2,259,2,1,6,0,44,1.01905298233032,4,4,FALSE
2,261,2,1,4,0,68,0.473738014698029,4,3,FALSE
2,266,3,2,2,1,46,0.487668991088867,4,2,FALSE
1,271,1,2,7,0,79,1.08959400653839,4,3,FALSE
4,280,1,1,3,0,73,0.473738014698029,4,3,TRUE
1,282,4,3,8,0,51,1.1626900434494,4,2,FALSE
2,283,4,3,4,0,74,0.947476983070374,4,5,FALSE
2,289,3,1,10,0,49,1.78241002559662,4,2,FALSE
2,299,3,4,2,1,34,0.608714997768402,4,0,FALSE
1,306,3,4,6,0,68,0.83042699098587,4,1,FALSE
1,307,1,2,6,1,65,0.415996998548508,4,0,FALSE
2,309,5,1,6,1,59,0.831993997097015,4,5,FALSE
2,313,5,3,3,0,72,0.415214002132416,4,4,FALSE
2,323,3,1,2,1,76,0.710718989372253,4,5,FALSE
3,324,4,2,6,1,41,0.476884007453918,4,8,FALSE
1,325,2,3,8,1,68,0.464136004447937,4,2,FALSE
1,327,2,3,13,0,74,0.926523983478546,4,1,FALSE
1,360,4,3,14,0,42,3.6346640586853,4,3,FALSE
2,367,5,4,14,0,25,3.15354895591736,4,1,FALSE
1,368,3,3,5,1,70,0.547129988670349,4,2,FALSE
1,369,4,2,14,1,50,1.12431502342224,4,1,FALSE
1,375,2,2,7,1,79,0.710718989372253,4,1,FALSE
1,379,4,2,7,0,66,0.463261991739273,4,2,FALSE
4,380,2,3,5,0,72,0.926523983478546,4,0,TRUE
1,381,2,4,4,0,64,0.463261991739273,4,2,FALSE
